2120201,1,1
2120210,1,1
2120211,2,2
2121000,1.7982225818731743,42
2121001,1,1
2121002,1,1
2121010,1,1
2121012,1.9333333333333331,15
2121020,1,1
2121021,1,1
2121100,1,1
2121102,0,2
2121112,1,1
2121120,0,2
2121121,1,1
2121122,1,1
2121200,1,1
2121201,2,3
2121210,2,3
2121211,1,1
2121212,1,1
2121221,1,1
2122001,1,1
2122010,1,1
2122011,0,2
2122100,1,1
2122101,0,25
2122110,0,2
2122111,1,1
2122112,1,1
2122121,1,1
2122211,1,1
2200001,1,1
2200010,1,1
2200011,0.11764705882352944,17
2200100,1,1
2200101,0.5,2
2200110,0.6,5
2200111,1,1
2200112,1,1
2200121,1,1
2200211,1,1
2201000,1,1
2201001,1,1
2201010,0.5,2
2201011,1,1
2201012,1,1
2201021,1,1
2201100,0.5,2
2201101,1,1
2201102,1,1
2201110,1,1
2201112,1.0,1413
2201120,1,1
2201121,1,1
2201201,1,1
2201210,1,1
2201211,1,1
2202011,1,1
2202101,1,1
2202110,1,1
2202111,1,1
2210000,1,1
2210001,0,2
2210010,0.16666666666666666,18
2210011,1,1
2210012,1,1
2210021,1,1
2210100,0.41562499999999986,16
2210101,1,1
2210102,1,1
2210110,1,1
2210112,0,3
2210120,1,1
2210121,0,4
2210201,1,1
2210210,1,1
2210211,0,14
2211000,1.0006458438097918,14142
2211001,1,1
2211002,1,1
2211010,1,1
2211012,0,4
2211020,1,1
2211021,1,1
2211100,1,1
2211102,0.9999498646345146,19946
2211112,1,1
2211120,1.0,579
2211121,1,1
2211122,1,1
2211200,1,1
2211201,0,7
2211210,0.5,2
2211211,1,1
2211212,1,1
2211221,1,1
2212001,1,1
2212010,1,1
2212011,0,9
2212100,1,1
2212101,0,2
2212110,1.5,2
2212111,1,1
2212112,1,1
2212121,1,1
2212211,1,1
2220011,1,1
2220101,1,1
2220110,1,1
2220111,1,1
2221001,1,1
2221010,1,1
2221011,0,6
2221100,1,1
2221101,0,3
2221110,0,2
2221111,1,1
2221112,1,1
2221121,1,1
2221211,1,1
2222111,1,1
10000000,1,1
10000002,0.6792551073988603,763
10000012,1,1
10000020,0.9989016585420903,25816
10000021,1,1
10000022,1,1
10000102,1,1
10000120,1,1
10000122,0.5,2
10000200,0.5691034226190474,32
10000201,1,1
10000202,1,1
10000210,1,1
10000212,0.33333333333333337,3
10000220,1,1
10000221,0.5,2
10001002,1,1
10001020,1,1
10001022,0.7435714285714287,15
10001122,1,1
10001200,1,1
10001202,1.8603877882354616,35
10001212,1,1
10001220,1.6666666666666667,3
10001221,1,1
10001222,1,1
10002000,0.5808628842153645,49
10002001,1,1
10002002,1,1
10002010,1,1
10002012,0,2
10002020,1,1
10002021,0.5,2
10002100,1,1
10002102,0.5,2
10002112,1,1
10002120,0.5,3
10002121,1,1
10002122,1,1
10002200,1,1
10002201,1,1
10002210,0.5,2
10002211,1,1
10002212,1,1
10002221,1,1
10010002,1,1
10010020,1,1
10010022,1.0007466505292668,2086
10010122,1,1
10010200,1,1
10010202,0,3
10010212,1,1
10010220,1.0008808210637818,5297
10010221,1,1
10010222,1,1
10011022,1,1
10011202,1,1
10011220,1,1
10011222,2,4
10012000,1,1
10012002,0,3
10012012,1,1
10012020,0.33947368421052637,19
10012021,1,1
10012022,1,1
10012102,1,1
10012120,1,1
10012122,0,3
10012200,0,2
10012201,1,1
10012202,1,1
10012210,1,1
10012212,1,1
10012220,1,1
10012221,0,4
10020000,1.0017592111791815,31746
10020001,1,1
10020002,1,1
10020010,1,1
10020012,1.733332971953928,29
10020020,1,1
10020021,0.5,3
10020100,1,1
10020102,0.5,2
10020112,1,1
10020120,0.6750805746535911,41
10020121,1,1
10020122,1,1
10020200,1,1
10020201,0.5,6
10020210,1.427083333333333,8
10020211,1,1
10020212,1,1
10020221,1,1
10021000,1,1
10021002,1.0019015524915236,1828
10021012,1,1
10021020,0.6162770815912123,52
10021021,1,1
10021022,1,1
10021102,1,1
10021120,1,1
10021122,0.33333333333333337,3
10021200,0.5,2
10021201,1,1
10021202,1,1
10021210,1,1
10021212,1.9729729729729726,37
10021220,1,1
10021221,0,3
10022000,1,1
10022001,1.0006603008308927,7927
10022010,1,1
10022011,1,1
10022012,1,1
10022021,1,1
10022100,1,1
10022101,1,1
10022102,1,1
10022110,1,1
10022112,1.8,5
10022120,1,1
10022121,1.0002707459049665,7387
10022201,1,1
10022210,1,1
10022211,1.5,2
10100002,1,1
10100020,1,1
10100022,0.5,2
10100122,1,1
10100200,1,1
10100202,0.5,2
10100212,1,1
10100220,0.5647458289808651,36
10100221,1,1
10100222,1,1
10101022,1,1
10101202,1,1
10101220,1,1
10101222,2,4
10102000,1,1
10102002,0.6611111111111111,9
10102012,1,1
10102020,0.5,2
10102021,1,1
10102022,1,1
10102102,1,1
10102120,1,1
10102122,1,1
10102200,0.33333333333333337,3
10102201,1,1
10102202,1,1
10102210,1,1
10102212,0,2
10102220,1,1
10102221,0.29411764705882354,17
10110022,1,1
10110202,1,1
10110220,1,1
10110222,2,4
10111222,1,1
10112002,1,1
10112020,1,1
10112022,1,1
10112122,1,1
10112200,1,1
10112202,0,3
10112212,1,1
10112220,1,1
10112221,1,1
10112222,1,1
10120000,1,1
10120002,0.5,6
10120012,1,1
10120020,0.5,2
10120021,1,1
10120022,1,1
10120102,1,1
10120120,1,1
10120122,0,2
10120200,0.9998689555759411,7631
10120201,1,1
10120202,1,1
10120210,1,1
10120212,1.6666666666666667,3
10120220,1,1
10120221,0.3,10
10121002,1,1
10121020,1,1
10121022,1,1
10121122,1,1
10121200,1,1
10121202,1,1
10121212,1,1
10121220,1.5,2
10121221,1,1
10121222,1,1
10122000,0.5,2
10122001,1,1
10122002,1,1
10122010,1,1
10122012,1,1
10122020,1,1
10122021,0.6,35
10122100,1,1
10122102,1,1
10122112,1,1
10122120,0,2
10122121,1,1
10122122,1,1
10122200,1,1
10122201,1.0002530364372448,3952
10122210,1.0005698005697985,1755
10122211,1,1
10122212,1,1
10122221,1,1
10200000,0.5909802567122395,33
10200001,1,1
10200002,1,1
10200010,1,1
10200012,0,2
10200020,1,1
10200021,0.6339690549796932,15
10200100,1,1
10200102,0.5,2
10200112,1,1
10200120,0.6175958750371969,30
10200121,1,1
10200122,1,1
10200200,1,1
10200201,0.5,2
10200210,0,2
10200211,1,1
10200212,1,1
10200221,1,1
10201000,1,1
10201002,0.75,6
10201012,1,1
10201020,1,1
10201021,1,1
10201022,1,1
10201102,1,1
10201120,1,1
10201122,0.33333333333333337,3
10201200,1.5,2
10201201,1,1
10201202,1,1
10201210,1,1
10201212,0.5,2
10201220,1,1
10201221,1,1
10202000,1,1
10202001,1,1
10202010,0,2
10202011,1,1
10202012,1,1
10202021,1,1
10202100,1,1
10202101,1,1
10202102,1,1
10202110,1,1
10202112,1,1
10202120,1,1
10202121,0.5,2
10202201,1,1
10202210,1,1
10202211,1,1
10210000,1,1
10210002,0,2
10210012,1,1
10210020,0.3381944444444445,24
10210021,1,1
10210022,1,1
10210102,1,1
10210120,1,1
10210122,0,2
10210200,0,3
10210201,1,1
10210202,1,1
10210210,1,1
10210212,1,1
10210220,1,1
10210221,0,2
10211002,1,1
10211020,1,1
10211022,0.5,2
10211122,1,1
10211200,1,1
10211202,1.5,2
10211212,1,1
10211220,1,1
10211221,1,1
10211222,1,1
10212000,0,2
10212001,1,1
10212002,1,1
10212010,1,1
10212012,1,1
10212020,1,1
10212021,0.5,2
10212100,1,1
10212102,0,2
10212112,1,1
10212120,0,6
10212121,1,1
10212122,1,1
10212200,1,1
10212201,1.5,2
10212210,1,1
10212211,1,1
10212212,1,1
10212221,1,1
10220000,1,1
10220001,1.0002915573326638,8003
10220010,1.3183333333333334,10
10220011,1,1
10220012,1,1
10220021,1,1
10220100,1.1506067996740375,28
10220101,1,1
10220102,1,1
10220110,1,1
10220112,1,1
10220120,1,1
10220121,1.000267845185481,7467
10220201,1,1
10220210,1,1
10220211,1.6666666666666667,3
10221000,0.5621794871794872,26
10221001,1,1
10221002,1,1
10221010,1,1
10221012,1.0,3072
10221020,1,1
10221021,0,5
10221100,1,1
10221102,1.0625000000000002,32
10221112,1,1
10221120,0.5,4
10221121,1,1
10221122,1,1
10221200,1,1
10221201,0.5,2
10221210,1.5,2
10221211,1,1
10221212,1,1
10221221,1,1
10222001,1,1
10222010,1,1
10222011,1,1
10222100,1,1
10222101,2,3
10222110,2,2
10222111,1,1
10222112,1,1
10222121,1,1
10222211,1,1
11000002,1,1
11000020,1,1
11000022,0,20
11000122,1,1
11000200,1,1
11000202,0,16
11000212,1,1
11000220,1.75,4
11000221,1,1
11000222,1,1
11001022,1,1
11001202,1,1
11001220,1,1
11001222,2,5
11002000,1,1
11002002,0.03076923076923079,65
11002012,1,1
11002020,0,12
11002021,1,1
11002022,1,1
11002102,1,1
11002120,1,1
11002122,0,21
11002200,0.11111111111111113,9
11002201,1,1
11002202,1,1
11002210,1,1
11002212,0,4
11002220,1,1
11002221,0,2
11010022,1,1
11010202,1,1
11010220,1,1
11010222,2,4
11011222,1,1
11012002,1,1
11012020,1,1
11012022,0,4
11012122,1,1
11012200,1,1
11012202,1,1
11012212,1,1
11012220,0,5
11012221,1,1
11012222,1,1
11020000,1,1
11020002,0,19
11020012,1,1
11020020,0,2
11020021,1,1
11020022,1,1
11020102,1,1
11020120,1,1
11020122,1.6666666666666667,3
11020200,0,2
11020201,1,1
11020202,1,1
11020210,1,1
11020212,0,2
11020220,1,1
11020221,0,2
11021002,1,1
11021020,1,1
11021022,0,7
11021122,1,1
11021200,1,1
11021202,0,2
11021212,1,1
11021220,0,6
11021221,1,1
11021222,1,1
11022000,0,15
11022001,1,1
11022002,1,1
11022010,1,1
11022012,0,2
11022020,1,1
11022021,1,1
11022100,1,1
11022102,0,15
11022112,1,1
11022120,1.0,2
11022121,1,1
11022122,1,1
11022200,1,1
11022201,0,2
11022210,0,7
11022211,1,1
11022212,1,1
11022221,1,1
11100022,1,1
11100202,1,1
11100220,1,1
11100222,2,3
11101222,1,1
11102002,1,1
11102020,1,1
11102022,0,3
11102122,1,1
11102200,1,1
11102202,0,2
11102212,1,1
11102220,0,2
11102221,1,1
11102222,1,1
11110222,1,1
11112022,1,1
11112202,1,1
11112220,1,1
11112222,2,4
11120002,1,1
11120020,1,1
11120022,0,2
11120122,1,1
11120200,1,1
11120202,0,2
11120212,1,1
11120220,0.5,2
11120221,1,1
11120222,1,1
11121022,1,1
11121202,1,1
11121220,1,1
11121222,2,4
11122000,1,1
11122002,0,2
11122012,1,1
11122020,0,15
11122021,1,1
11122022,1,1
11122102,1,1
11122120,1,1
11122122,0,2
11122200,0,2
11122201,1,1
11122202,1,1
11122210,1,1
11122212,0,4
11122220,1,1
11122221,0,8
11200000,1,1
11200002,0.026315789473684216,57
11200012,1,1
11200020,1,1
11200021,1,1
11200022,1,1
